artist,title,spotify_uri,original_lang,lyrics_in_en,length,translation_review_required
Charli xcx,party 4 u,2RdEC8Ff83WkX7kDVCHseE,en,,4106,False
Alex Warren,Ordinary,2RkZ5LkEzeHGRsmDqKwmaJ,en,,1886,False
"neguse., 汐れいら",織姫とBABY,2RMBCQdXkfFArpX3NIuuNm,unknown,,0,False
"GeezyDee, Kris R.",Parche Tranqui,2ROj8GoI45RQouYomaLDTm,es,,4213,False
A-Lin,失戀無罪,2s96YKKpfBUbQP3lJuhkfX,unknown,,0,False
Macaroni Empitsu,恋人ごっこ,2SihT7AVMiI2VtaAyVIcnO,unknown,,0,False
Yan Block,111,2SPBFiD8iITb8CKJGz1TEQ,es,,2002,False
Yeison Jimenez,Se Acabó,2T6BBNQW4t81x2ddqWrGzs,es,,1254,False
"ROSALÍA, Björk, Yves Tumor",Berghain,2T8yuUKl1nhmtaIocqWo4i,en,,977,False
"Blessd, Sebastian Ledher, Tayson Kryss, Joseph Ren",UNA NOCHE DE LOCURA,2tKVinInf0PJS1iG04zzqi,es,,988,False
"Omar Courtz, Eladio Carrion",MOONLIGHT,2TOsEYW3J1miYhmEeI9yBW,es,,3268,False
OneRepublic,Counting Stars,2tpWsVSb9UEmDRxAl1zhX1,en,,2834,False
Jay Chou,告白氣球,2tqF9MPNdYdJU70U0ULO23,zh,,406,False
OFFICIAL HIGE DANDISM,Rashisa,2TRxremVZ0t2JVu5OFxbiA,ja,,934,False
Yorushika,茜,2TSJ1d6cLgHqrrCIRN3bn2,ja,,471,False
"Omar Courtz, Bad Gyal",COMERNOS,2TYZU0Fvfp5b7gbfqdIAq6,es,,2516,False
Macaroni Empitsu,ブルーベリー・ナイツ,2UdvMWk0Z83lMJPbawy2Sm,ja,,567,False
Julia Wolf,In My Room,2Ui2JtVjnbHZuExldryCOA,en,,1069,False
Chris Stapleton,You Should Probably Leave,2UikqkwBv7aIvlixeVXHWt,en,,1192,False
"Bizarrap, Daddy Yankee","Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",2uPMsTEKx79gJ8rB3AcT0v,es,,1822,False
"J. Cole, Miguel",Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy,fr,,3030,False
Vance Joy,Riptide,2uXlHCUbq9OMUwx3hrk06o,en,,1860,False
Lilas,パズル,2vdoeTuRLpYeyo3JZC9yzR,ja,,756,False
Bestards,不是因為天氣晴朗才愛你,2VEt42QSQxILgEf9B50xxm,zh,,352,False
ATEEZ,Adrenaline,2VKGO4DNyUK5UxCQB3b3DF,ko,,2007,False
Mrs. GREEN APPLE,インフェルノ,2vOAHp8PBBFYqvQUWSoITY,ja,,495,False
Siloé,Todos los Besos,2vSJKKmOEJQA5tr082p5XX,es,,1250,False
J. Cole,Work Out,2wAJTrFhCnQyNSD3oUgTZO,en,,3488,False
Soda Stereo,De Música Ligera - Remasterizado 2007,2WD9ggmpZE7Wodh3qVVCgg,unknown,,0,False
Rene Liu,後來,2wzXhxWPX0aODraKNXoJYY,zh,,502,False
Extremoduro,Si te vas...,2x59pa3xDf8hHZ4N3f5fGQ,es,,2399,False
"Q' Lokura, Los Herrera",Cuidado Que Te Supero,2Xetks48zQL2K7xUbJBHRn,es,,10890,False
"Lil Wayne, Drake, Future",Love Me,2XHzzp1j4IfTNp1FTn7YFg,en,,3902,False
=LOVE,とくべチュ、して,2XS2jEncSJsetNZdVtlpeo,ja,,858,False
菲菲公主,第57次取消发送,2xYrGeWUjwGvB0KMAfUFSd,zh,,321,False
Tears For Fears,Everybody Wants To Rule The World,2YiCMmONQcoMPX2bV1LxE0,en,,908,False
IVE,BLACKHOLE,2ytQFMxdreEFPPZTtyDdqM,ko,,1427,False
"Tate McRae, F1 The Album",Just Keep Watching (From F1® The Movie),2yWlGEgEfPot0lv3OAjuG3,unknown,,0,False
Luke Combs,Sleepless in a Hotel Room,2za9t2qpWyUpIhnJcwopPt,en,,1039,False
CHANMINA,SAD SONG,2zxK14g3shGRbgjUmKaj2x,ja,,1114,False
"Ryan Castro, Kapo, Gangsta",LA VILLA,2ZyrAym0sRLwt4PhGotHuI,es,,2558,False
EggPlantEgg,浪子回頭,301mxTHzMyFOVUXl6U22sf,zh,,417,False
Olivia Dean,A Couple Minutes,312z6PZ8wwREck8613PkJk,en,,1430,False
Hikaru Utada,花束を君に,31yv1hR9gw1WSEmtqsaZbD,ja,,1404,False
Red Hot Chili Peppers,Scar Tissue,32sx78QsGg6pKXn42XvF9L,en,,1603,False
Lit,My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,en,,1030,False
Neton Vega,Pvta Luna,33MeEaRCeIQMSRyFTr5ZJU,es,,802,False
back number,アイラブユー,34ayWAUrQcrjlKZOJAzqke,ja,,398,False
"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,34vXRJ2bCSFiZKQzVUYVOb,es,,1342,False
Lola Young,Messy,35ISBknsCeZQtq66xABI9g,en,,2493,False
back number,ブルーアンバー,35MeePbBnryubkVG0v8GbI,ja,,406,False
Milo j,M.A.I,35ttE4t8lQZA2vuCYDg4G7,es,,1800,False
Bad Bunny,Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,es,,1317,False
Olivia Dean,Dive,36vmaZyO0iAE6FZ7287fg2,en,,1678,False
LNGSHOT,Never Let Go,37xebnhvUyM8VyyDDeo65d,en,,2365,False
HANA,ROSE,3920QegiL2PHmaYYBVwexC,en,,1483,False
Hikaru Utada,First Love,39HrUxcvKF3jtLz7fUDWXc,ja,,685,False
Bad Bunny,NO ME QUIERO CASAR,39L3LdlHS3gqB62HPWaJRg,es,,2612,False
Bruno Mars,Why You Wanna Fight?,3Ac4AjYkqsvop2ydbSAhTX,en,,1815,False
Coldplay,Yellow,3AJwUDP919kvQ9QcozQPxg,en,,1044,False
ZQS,这是你期盼的长大吗,3AKYofM0vFekNthGbpjMpN,unknown,,0,False
HIRAIDAI,また逢う日まで,3awymLmIrvn9lkJeFpmRSf,unknown,,0,False
"Indio Solari, Los Fundamentalistas del Aire Acondicionado",Había una Vez...,3ayHT7okY784fCWMYDbspt,es,,853,False
Tory Lanez,The Color Violet,3azJifCSqg9fRij2yKIbWz,en,,1710,False
Don Toliver,E85,3B4cjvGlPvyBLNG3AzEgkZ,en,,1613,False
"French Montana, Swae Lee",Unforgettable,3B54sVLJ402zGa6Xm4YGNe,de,,3194,False
1119,福气马上来,3b6RZmPmYzg2mRyfoIznYS,unknown,,0,False
Quevedo,TUCHAT,3bAAv8knmzFpYQsLFoK6de,es,,2834,False
PornoGraffitti,アゲハ蝶,3blWd9ZEt4VSY5udhugpRs,ja,,659,False
Crowd Lu,愚人節快樂,3bQeHxH1x4pVUfsRpuLAlH,zh,,457,False
"ARIA VEGA, Ryan Castro",CHÉVERE (premium_remix),3CBEVPwR3kUXDoTx1lqFUQ,es,,2978,False
"Tony Dize, Plan B",Solos,3CbiuLMBPM6uV4a7HvkOib,es,,2259,False
HWASA,Good Goodbye,3cLXrotzCjYCkN73PewALM,ko,,878,False
"Kris R., Blessd",COSITAS,3ClyThLf2bguwdMcm7hqZ2,es,,2666,False
Olivia Dean,The Hardest Part,3cPoiK69oQ1SdbB2j2ulGm,en,,1727,False
Twenty One Pilots,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,en,,2673,False
"Disco Lines, Tinashe",No Broke Boys,3cZajhyr8LmtPfHZ9296tj,en,,2140,False
"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),3d0WouFnFmr0K3kjeza3fF,en,,4573,False
"Jere Klein, Katteyes, Mateo on the Beatz",TODO KE VER,3D9mWy43zoJFWQUE6sz6ax,es,,2032,False
"KAROL G, Marco Antonio Solís",Coleccionando Heridas,3ddJ8Vbc5tYPxq5zKRVke6,es,,1233,False
Hozier,Take Me To Church,3dYD57lRAUcMHufyqn9GcI,en,,2240,False
Vaundy,Tokimeki,3e0Td8QexmD5l3DJzXbbcC,ja,,1139,False
"Peso Pluma, Tito Double P",dopamina,3e32UUqXzrI4g2y5kNZrwC,es,,1585,False
Ele A El Dominio,Hace Mucho Tiempo,3eIvjtwoYC16ElxYE6ph7J,es,,3480,False
CORTIS,"Mention Me - From The Movie ""GOAT""",3f0OEJd7mlPNhmH3fUOrqy,en,,2664,False
"Alzate, Yeison Jimenez",Mi Venganza,3f4AsGGYt94t7g1lHcsa8D,es,,1379,False
XG,HYPNOTIZE,3fEX9NgOeklq816Fw00uoo,en,,2141,False
Linkin Park,Somewhere I Belong,3fjmSxt0PskST13CSdBUFx,en,,1979,False
Chris Stapleton,Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,en,,1033,False
Juliana,El AchanTAdo,3fr52NaaVxb2UxPNxDtaQx,es,,1931,False
Willie Colón,Talento De Televisión,3fRIuTih8bzc0vtY9fHhvF,es,,2948,False
BLACKPINK,GO,3FZPp9lBUvhsxFxKJi3VkB,en,,1557,False
"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",3GCdLUSnKSMJhs4Tj6CV3s,en,,2759,False
Arcángel,Me Prefieres A Mi,3GhmL9fuM8jwGcHCFbeo3v,es,,2357,False
Chris Stapleton,Think I'm In Love With You,3Gn1zuHNLtGuGEOXwq0k7e,en,,1671,False
Lilas,恋風,3gw8n3DG28VaYGuVc3lqxl,ja,,441,False
back number,ヒロイン,3hBAYbAECEix9raaTq8S3H,ja,,543,False
The 1975,About You,3hEfpBHxgieRLz4t3kLNEg,en,,1116,False
noa,1000 days of moments,3HGHvxci8vnRg7RZ5E6lzi,ja,,676,False
Fuerza Regida,Marlboro Rojo,3hpm0fTeSqlhJbnqAgaLZs,es,,1023,False
Hotel Ugly,Shut up My Moms Calling,3hxIUxnT27p5WcmjGUXNwx,en,,1348,False
"Blessd, Anuel AA, SOG",TE CANTO BAJITO,3I1jcOmPwnzUR5yduDK3yb,es,,2628,False
Pei-Yu Hung,再見的時候 - 電影〈陽光女子合唱團〉主題曲-再見版,3IBYp3fKyydZ5dDtirLY6P,unknown,,0,False
"Yapi, SOUNDPLUG",POR TI,3Ip1sc72P5uz8BUB9kb4QQ,es,,1335,False
艾薇 Ivy,天使借的溫柔,3ITUmRLMjxf3ZqCPSDD2gk,unknown,,0,False
Airbag,Ganas de Verte,3JCian69xIfy8A4799Og5f,es,,1047,False
LAJA,SETEADORA,3jKrhSKDKOUlKYpNL12zjb,en,,2632,False
"Bad Bunny, Bomba Estéreo",Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW,es,,2675,False
"Eugenia Quevedo, La banda de Carlitos",Como Lo Hizo? - En Vivo,3KAdpFK7rveKAAwpgjwhNn,es,,3576,False
Yeison Jimenez,Un Perro Enamorado,3kcr3teEgyTOVIAxMPOPeO,es,,1329,False
Vaundy,呼び声,3kQf453SpkwX7ALdgzNSNY,ja,,671,False
Plan B,Es un Secreto,3KZCP2StVGdWkOKyRZNWA4,es,,1963,False
Fujii Kaze,Kirari,3L7ISJTvKx56uhsF28aJ4p,ja,,640,False
A-Mei Chang,連名帶姓,3LlQoKvVnkVvq3KC8anUn8,unknown,,0,False
Melendi,Fecha de Caducidad,3LTHhkihfdgYtQMUNJQBgv,es,,1710,False
Quevedo,NI BORRACHO,3ltpc2goYCfKT8AbWwqQvc,es,,3970,False
Jimin,Be Mine,3LWVXp636uLT356Rj08Jaz,en,,1806,False
"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,3mg9jYNC1NihbthlglzrWP,en,,4114,False
Pets Tseng,一個人想著一個人,3n3zzFH7zzO0gJNaw4RKSm,unknown,,0,False
"Don Omar, Kendo Kapponi",RX,3NgDulHteTVdF026IxY5bW,es,,3273,False
El Plan De La Mariposa,Túnel de la Vida,3NlHH9zJ9uGXkm6NJDbLnO,es,,1088,False
Fish Leong,慢冷,3NNDJfWMGHuNpvHWTImmlW,zh,,445,False
The Script,The Man Who Can't Be Moved,3nqqDo8CcCLke3ZoTgiOKf,en,,2461,False
Omar Courtz,OUTRO,3nREMKR9AuM6AikqWwcAUA,es,,3761,False
Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,3OC84eKMxRJ4x0Hcwl9i4i,unknown,,0,False
HANA,Drop,3OOKZkrUWnMdWJFAvy0b58,ja,,1524,False
"Dave, Tems",Raindance (feat. Tems),3oTuTpF1F3A7rEC6RKsMRz,pt,,3606,False
David Tao,"愛, 很簡單",3OXHwY8gI2QUh0QliXBwrI,zh,,841,False
SUDA MASAKI,さよならエレジー,3oYD2O31b05fILFpv0AXRI,ja,,425,False
SPITZ,空も飛べるはず,3P2aSkjcbUYbcYr13EFE8n,ja,,330,False
Cigarettes After Sex,Cry,3p4hRhMcb6ch8OLtATMaLw,en,,553,False
"BigXthaPlug, Ella Langley",Hell At Night (feat. Ella Langley),3pAVk6Ydn0dcGpG8gDyxSJ,en,,1866,False
"PEPU, Nico Valdi, Pizzu",FAR AWAY,3pcXMfSwwXGcucdrDb6Awd,es,,1465,False
Airbag,Verte De Cerca,3pevHGhwL0brjFQfPABwns,es,,1128,False
Billie Eilish,WILDFLOWER,3QaPy1KgI7nu9FJEQUgn6h,en,,1537,False
Djo,End of Beginning,3qhlB30KknSejmIvZZLjOD,en,,988,False
back number,花束,3QIAwtEEDOrv0g5NKCGrXZ,ja,,591,False
"Jay Chou, Lara Liang",珊瑚海,3Qj9Fy8BPbWmICTiNkuqB7,vi,,1551,False
"Zion & Lennox, J Balvin",Otra Vez (feat. J Balvin),3QwBODjSEzelZyVjxPOHdq,en,,2350,False
陳粒,小半,3QxWTqyIT4O9bokIZlNDpo,unknown,,0,False
NewJeans,Ditto,3r8RuvgbX9s7ammBn07D3W,ko,,1305,False
Tate McRae,greedy,3rUGC1vUpkDG9CZFHMur1t,en,,1447,False
back number,水平線,3RvdkNMcSy71m0aT6UF9Uf,ja,,488,False
Q' Lokura,Quédate / Soy Favela / Lo que hay x aqui - En Vivo,3sfrXcrMPS2KMQmzdmjEmp,unknown,,0,False
The Marías,No One Noticed,3siwsiaEoU4Kuuc9WKMUy5,en,,1541,False
艾薇 Ivy,失重前幸福,3SJgTyb8a7z66suw0kBZ0T,zh,,261,False
Bad Bunny,DtMF,3sK8wGT43QFpWrvNQsrQya,es,,2467,False
Number_i,3XL,3sNbkM4pIy1l7p6K2lhpvm,ja,,1072,False
Mancha De Rolando,Arde la Ciudad,3SyKG06yOK3omo29EwZ8dP,es,,975,False
小阿七,从前说,3t5edAHbyFEW67wFApp7EO,zh,,1117,False
La T y La M,Soy Favela,3TfRpsYPQSXqqramSoWlNg,es,,1429,False
"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,3tiJUOfAEqIrLFRQgGgdoY,es,,1414,False
HANA,Tiger – HANA with HONEYs Ver.,3TJSJtYzjxRaDi0ULwwyTt,ja,,1304,False
Dani Fernández,Me has invitado a bailar,3tMftGMXTPbQlmjh4FzXpZ,es,,1799,False
Manuel Turizo,La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,es,,1324,False
Dalmata,Dile a Tu Amiga,3u2jlo9kygiIAq7SPVuw6S,es,,2194,False
"El Americano 4KT, THE FAVORITES",MAMAXITA,3UJN0IUZIeXnrmo48e6XXx,es,,1893,False
Cosculluela,Manicomio,3UVM7rdOSbm2vKDXB9SsWo,es,,2440,False
"Kaguya(cv.Yuko Natsuyoshi), Yachiyo Runami(cv.Saori Hayami), TAKU INOUE",ray - Cosmic Princess Kaguya! Version,3V5bJpqNCHHi56pGZHNy1f,unknown,,0,False
A-Lin,幸福在歌唱 - 電影《陽光女子合唱團》幸福版主題曲,3VHi5bCUek6XdiDmqqrirs,unknown,,0,False
"Disney, Shakira",Zoo,3vJIaiTIHxHhYafTSPNiH4,en,,2608,False
Kenshi Yonezu,1991,3voShTcaRtbYVSPGuCLAzw,ja,,407,False
Boza,Hecha Pa' Mi,3VvA1wSxukMLsvXoXtlwWx,es,,2229,False
Baby Keem,Ca$ino,3VW6HJYa5l0uzGcCRA222P,en,,4323,False
CHANMINA,Angel,3vXHM9HaxNYrky9r1zxLWa,en,,1703,False
"i-dle, skaiwater",Mono (feat. skaiwater),3VxmXJ4FdtbWI27p3Gx4Wh,ru,,2218,False
"Juseph, La Pantera, Lucho RK",CUPIDOxX,3vYFpgpkQF0EY5E9h9BF1r,es,,3514,False
"艾薇 Ivy, 吳霏",我受夠了,3w71TlXbEeZeZcI7BtHy2G,unknown,,0,False
Yorushika,ただ君に晴れ,3wJHCry960drNlAUGrJLmz,eo,,1129,False
Zach Bryan,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,en,,1356,False
Patrick Brasca,單程票,3woBOD3Ldh81fAwpsnD8yC,unknown,,0,False
Crowd Lu,一夜一夜一夜,3wofqqt5YJWdhLI9IFaX39,zh,,484,False
"Eugenia Quevedo, Angela Leiva, La banda de Carlitos",No Podrás - En Vivo,3X8jKI7kHrbhqgLboG14tw,es,,1771,False
Fito y Fitipaldis,Antes de que cuente diez,3xiNRrrVROKlHrflHGNTfG,es,,1237,False
=LOVE,ラブソングに襲われる,3xIy1bAkKbLtXdzHKwCjqE,ja,,6645,False
Stefanie Sun,遇見,3xJK8ywApYVEYIDhymYMC6,zh,,322,False
Benson Boone,Beautiful Things,3xkHsmpQCBMytMJNiDf3Ii,en,,1234,False
Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,en,,1736,False
"Rawayana, Manuel Turizo",Inglés En Miami,3Y1xjjepdqMP141ipYCAqA,es,,1796,False
Los Auténticos Decadentes,Loco (Tu Forma De Ser),3ydweVPwq9PCEVJ8WwqT6u,es,,1281,False
Mrs. GREEN APPLE,Soranji,3YML5IHoqWbw9c9vJJvrvM,ja,,729,False
"CHANMINA, No No Girls FINALISTS",SAD SONG - From THE FIRST TAKE,3ySFBoxNHK3YgU1D9AyMl3,en,,1357,False
Taylor Swift,Opalite,3yWuTOYDztXjZxdE2cIRUa,en,,2080,False
Empire Of The Sun,We Are The People,3zEN0ii6s4DHHBpnTp3RP7,en,,1816,False
"JC Reyes, Slayter",LOQUITA,3zkGK0pIRra9Mql8fKmROf,es,,1802,False
Fito y Fitipaldis,La casa por el tejado,428cFrawSqeLoyooQjAW9d,es,,1874,False
Yeison Jimenez,Por Qué la Envidia,433eYQkvCgJKXh1o7LtplV,es,,1045,False
BLACKPINK,Champion,43BJVWcBzHRIDaQCg7abnX,en,,1372,False
Laufey,From The Start,43iIQbw5hx986dUEZbr3eN,en,,1027,False
"No Te Va Gustar, Juan Casanova",Tan Lejos,44m9PAUZYeOEGeaTYh6NAl,es,,1085,False
Airbag,Nunca Lo Olvides,4581iSIX0QZNNzAQRysF3k,es,,1259,False
Kenshi Yonezu,アイネクライネ,45YBVp6zMwQZRbUDcPzmMB,ja,,735,False
Harry Styles,Aperture,45Z3m6yazmAi4jZuW0tzW0,en,,1439,False
"Ryan Castro, Dongo",SANKA,46ufabZP6oK3ixmN6Gd753,es,,2094,False
LNGSHOT,Moonwalkin',46V2ciN6F5bxjQWityNhkY,ko,,2110,False
"Tainy, Bad Bunny",MOJABI GHOST,46YjJXVXWHlQ21odKktg5e,en,,2046,False
Melendi,Caminando por la vida,47rUM6vGXo8gBGpeG5TuU7,es,,2130,False
Hades66,YO QUIERO,47sQ0h1xhlDWJ3nHbwYPrg,es,,2602,False
Kapo,OHNANA,482PEx8hfMHSsuGtHd960A,es,,1594,False
BABYMONSTER,PSYCHO,491ca80N1C63tpoLvAsLKb,ko,,1761,False
sakanaction,新宝島,4a48lWUd64bZgHUDx0GZlj,it,,731,False
"Luister La Voz, maikol el insoportable",Ozono,4acvrfbXrDPFQNNDnFZnpC,unknown,,0,False
Milo j,Niño,4aDbrgm1ZaebS1Bb2dOXac,es,,1518,False
"Lauta, Amigo de Artistas, Tote",Puñaladas,4AL4EamHEBKPpdcFRkYdXN,es,,1350,False
"Topboy TGR, Kzadores",MÁS DE AHÍ,4ATzrqMF84B9iSCGUUqfTT,es,,2656,False
颜人中,有些,4bDJJr7yG31MApWuvEasAo,zh,,2473,False
Andrew Tan,天后,4D0KlK4Fl8lotvsoys1bYQ,zh,,557,False
F.I.R.,Lydia,4D4KVgVNxed4Hd3rGWlCo2,en,,1118,False
Yeison Jimenez,MLP,4DAMvNqHt0s8zJr6JwOoye,es,,1128,False
Cheer Chen,太聰明,4DCB1S7G6SmH9qlDpEVIzP,zh,,427,False
Siloé,"Si Me Necesitas, Llámame",4DEdfr4plBy97DH4YPg4At,es,,1465,False
"Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?",4dLLdfiniBhDP9dlJQIOi4,es,,1456,False
"Trap Capos, Noriel, Bad Bunny, Arcángel",De las 2 (feat. Bad Bunny & Arcángel),4DS7HoqrKq1dDjeYOKBlu9,es,,2971,False
Harry Styles,As It Was,4Dvkj6JhhA12EX05fT7y2e,en,,1166,False
Fresto Music,Me Hace Daño Verte,4dyzxv5SsdBtunuU3qj7Ti,es,,2925,False
CORTIS,FaSHioN,4ecdsGz3Hg6TKPwQ0ZOdJz,ko,,2115,False
"J Alvarez, Ñejo & Dalmata","Sexo, Sudor y Calor",4eDjNcAyIuJFhQ31Fvvoc1,es,,3226,False
"Pinky SD, Un Poco de Ruido, Uriel Lozano",Conmigo Te Gustó,4eqXTlaHeK6xkM1fRx9wR5,unknown,,0,False
Vaundy,花占い,4ETc1oFREuqQss7VQ1Y4mj,ja,,597,False
Kanye West,Heartless,4EWCNWgDS8707fNSZ1oaA5,en,,2269,False
Crowd Lu,幾分之幾 - 電影<花甲大人轉男孩>主題曲,4F7ZAsndEIJXyFzJUHNlRu,unknown,,0,False
"Boza, ELENA ROSE",orióN,4feh4Ak3ZJfC6ibxkNzlkE,en,,2613,False
sodagreen,小情歌,4FhJ7YSRxATHnaRg4nGs6t,zh,,517,False
PIZZALI,做我的初戀,4flk8ZgDFry6o2t0SdKsnB,unknown,,0,False
back number,HAPPY BIRTHDAY,4FMz2RFrbDGzJO7K4D0vS3,ja,,469,False
Remioromen,Sangatsu Kokonoka,4g066xFUp3cTUuTfOCPytT,en,,1121,False
"DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",Posso Até Não Te Dar Flores,4G7bbgD2DHORU4frrWoCXp,pt,,1712,False
"郭家瑋, DIOR 大穎",過了幾天(合唱版),4GEWZ1vDFVkmhG55zpKFLO,pam,,1146,False
Morgan Wallen,I Got Better,4gfrYDtaRmp6HPvN80V2ob,en,,1740,False
back number,ハッピーエンド,4GqO80eGXA542oTvlYv4LS,ja,,597,False
"Tainy, Rauw Alejandro, JHAYCO",ROSITA,4HyPxBQDLUnY3w7gukITrW,es,,2246,False
NMIXX,Blue Valentine,4i0HNuFEH6P6K4UnsY5uUh,ko,,1756,False
Bruno Mars,On My Soul,4i4BVY2JiH4mDSLIBdNGKD,en,,1392,False
頑童Mj116,SPOTLIGHT,4IazYww9msi3dR81d9itO7,unknown,,0,False
Tani Yuuki,W / X / Y,4IfrM44LofE9bSs6TDZS49,ja,,1067,False
en王翊恩,我走后 (深情版),4iWXBvFiGanzt0ntGnMALN,unknown,,0,False
SZA,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,en,,2185,False
Yuuri,ベテルギウス,4JK1kDUdH9RTBQrrSO1QfR,ja,,647,False
Aimyon,Naked Heart,4Jv7U0JJpbQnOrjtDwDZTZ,ja,,369,False
Brent Faiyaz,butterflies.,4jyyma8YdFC4S4llusSFRu,en,,1882,False
Kris R.,GANAS,4KE9Ne3hgh18B3Th4xcylg,es,,2159,False
Extremoduro,La vereda de la puerta de atrás,4kJP8Z888wREJ8bRMWNMuk,es,,1430,False
Yuuri,ドライフラワー,4kPlQKwtPrnqLgrmmKFSlA,ja,,576,False
"Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD",Si No Es Muy Tarde - Versión Cumbia,4KRlNVLHn2ZgGvpjnga31N,unknown,,0,False
Miranda!,Tu Misterioso Alguien,4ksf1UdqNc9pU8R4ZZrgdY,es,,1227,False
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),4KULAymBBJcPRpk1yO4dOG,ja,,918,False
"Luck Ra, Miranda!",TU MISTERIOSO ALGUIEN (CUARTETO) (feat. Miranda!),4Kzi8hXKkT87SQoYClizh0,es,,1136,False
"Peso Pluma, Tito Double P",7-3,4lzo6zPM2paqyP8oBp3DOs,es,,1489,False
Lauv,I Like Me Better,4MagTPnkPiDuIa4P8GtW1b,en,,1326,False
Bad Bunny,MONACO,4MjDJD8cW7iVeWInc2Bdyj,es,,3139,False
Bad Bunny,KLOuFRENS,4MUrUT38U98olfnyzMBCzm,es,,1988,False
Patricio Rey y sus Redonditos de Ricota,Tarea Fina,4mZHvbJWkK9uVmD9SvHKao,es,,761,False
"Mr Plata, El Americano 4KT",Las Muñequitas,4nJJCRYru4QQakCiUA155f,es,,3033,False
Herencia De Grandes,Ya Borracho,4NyUIohBa3CEMGcXURYSOh,es,,1001,False
Noah Kahan,Northern Attitude,4O2rRsoSPb5aN7N3tG6Y3v,en,,1403,False
"Abraham Mateo, Ana Mena",Quiero Decirte,4Oc1qHsjM4kM0AARvlwSs3,es,,1992,False
"Kenshi Yonezu, Hikaru Utada",JANE DOE,4oE7MyJhqSD3BaHRpNs8Nl,ja,,561,False
Ricky Hsiao,末班車,4oELKeBS6hWwN3CTuN6acA,unknown,,0,False
CANDY TUNE,BAIBAI FIGHT!,4oiJ7VynczppKs3oRObXSG,ja,,1904,False
Jay Chou,說好的幸福呢,4OoExItZJ0jePoCZDbHx4t,zh,,585,False
ROSALÍA,Reliquia,4ORvXsPK9AJmDzm36BYcdy,es,,1146,False
"Myke Towers, Quevedo",SOLEAO,4OsBqqMwFabHATATT527tH,es,,2317,False
Frank Ocean,Novacane,4osgfFTICMkcGbbigdsa53,en,,2881,False
"ROSALÍA, Yahritza Y Su Esencia",La Perla,4oVO4fGNRRvEn0CRuFO4qv,es,,1331,False
"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,4OwhwvKESFtuu06dTgct7i,es,,2906,False
"Kris R., ROA",PASIÓN Y SEXO,4pjkZyNZnOJEPpBmzOqTC2,es,,2839,False
Bad Gyal,Da Me,4ppQIsBpwNRKjOPPBZTgd0,es,,1164,False
"Ryan Castro, Blessd",LEJANIA,4py8x8qXCOTi0Rrm4NbCTK,es,,2318,False
Mrs. GREEN APPLE,ダンスホール,4QIKSlDV5YIjr0kqT1Ad32,ja,,560,False
"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),4QNpBfC0zvjKqPJcyqBy9W,ru,,3824,False
"Aissa, Rvfv, Kreamly",MUCHACHA,4rDCRcln8WCHWPRt0YTFLs,es,,1949,False
Bruno Mars,It Will Rain,4rMNgxEwGWoPHIUcvB5BrB,en,,1622,False
CHANMINA,花火,4rtJHOlUnGem3BQCVWfrjD,ja,,759,False
于冬然,座位,4s3iUkYgh9gCeGYqCODrQe,zh,,18892,False
"Rauw Alejandro, Chencho Corleone",El Efecto,4SJHHpKhcuXwDsCsPqshXj,es,,2351,False
Mon Laferte,Tu Falta De Querer,4skuEIloXWuxxgekKupkEH,es,,1065,False
"Blessd, Los Money Makers, Prodmonja",URUS BLUE,4sTnItbNUAcS5KDG6vTA5B,es,,2940,False
"Maria Becerra, El Alfa, XROSS",HACE CALOR,4tabsd3NLLwuT90wkuNh7C,es,,2600,False
Yeison Jimenez,El Mejor Caballo,4Udf3NPZZVggwmVXHcjuqA,es,,2163,False
rusowsky,malibU,4uulymZhmebsjKedRaJ1gQ,en,,2126,False
